epoch,split,loss_recon_orig,loss_recon_flip,loss_recon_total,loss_contrastive,loss_total
1,train,3.047739861847518,3.032114017952713,6.07985387923726,0.0,6.07985387923726
1,val,2.8947721078710735,2.8884344663260118,5.783206575321701,0.0,5.783206575321701
2,train,2.831379570673883,2.8270011390114056,5.658380705462999,0.0,5.658380705462999
2,val,2.7996581410462,2.798142046298621,5.597800176098661,0.0,5.597800176098661
3,train,2.7944242512321247,2.7936938006030627,5.588118043109124,0.0,5.588118043109124
3,val,2.781019827104964,2.7804795323677785,5.561499384214294,0.0,5.561499384214294
4,train,2.783389562980625,2.7810984212364187,5.564487987594875,0.0,5.564487987594875
4,val,2.7730161154045248,2.7693479094865188,5.542364028264892,0.0,5.542364028264892
5,train,2.8826221640022753,2.898357670872946,5.780979830371447,0.0,5.780979830371447
5,val,2.9679258060905167,2.992282941656293,5.9602087623668165,0.0,5.9602087623668165
6,train,2.860472252687006,2.9370817969231005,5.7975540476397045,0.0,5.7975540476397045
6,val,2.7845951836064176,2.8901031118518903,5.674698296582924,0.0,5.674698296582924
7,train,2.7806481445271967,2.862581010973862,5.643229155219572,0.0,5.643229155219572
7,val,2.7757471968542853,2.78983155848845,5.565578766588895,0.0,5.565578766588895
8,train,2.78154789036252,2.7844077265670757,5.565955614114737,0.0,5.565955614114737
8,val,2.7714680950596646,2.772618874064032,5.544086971372928,0.0,5.544086971372928
9,train,2.7715142769684054,2.7727124631897477,5.5442267404396395,0.0,5.5442267404396395
9,val,2.7703465414497086,2.7683163229024634,5.538662894716802,0.0,5.538662894716802
10,train,2.7705204222250153,2.771508449083799,5.542028867930983,0.0,5.542028867930983
10,val,2.7636459098671966,2.762912926808843,5.52655884229912,0.0,5.52655884229912
11,train,2.7672843569988625,2.766928158234255,5.534212522833237,0.0,5.534212522833237
11,val,2.7623159874160335,2.7632476158861845,5.52556363591608,0.0,5.52556363591608
12,train,2.7662981555763073,2.767056790546656,5.533354937678386,0.0,5.533354937678386
12,val,2.762510594331993,2.7641354012039474,5.526645988788244,0.0,5.526645988788244
13,train,2.7633655335855316,2.7636733634975754,5.527038899053508,0.0,5.527038899053508
13,val,2.7627236719401376,2.7613031594258435,5.5240268324905974,0.0,5.5240268324905974
14,train,2.7618559738258264,2.7620042656782524,5.5238602411929945,0.0,5.5238602411929945
14,val,2.757971070847421,2.757128263419529,5.5150993545100375,0.0,5.5150993545100375
15,train,2.7972689187231143,2.8101266699951966,5.607395587029395,0.0,5.607395587029395
15,val,3.0198576922686593,3.1470861884782897,6.166943867251558,0.0,6.166943867251558
16,train,2.8087335691260615,2.9473213797617692,5.756054947480401,0.0,5.756054947480401
16,val,2.7693854491665677,2.8844797420051864,5.653865175427131,0.0,5.653865175427131
17,train,2.768900868743482,2.864575245585886,5.633476113766396,0.0,5.633476113766396
17,val,2.7639609541533128,2.8004122443918913,5.564373196295972,0.0,5.564373196295972
18,train,2.7632761274628264,2.776396438391459,5.539672557691193,0.0,5.539672557691193
18,val,2.758366495933173,2.7640458547844076,5.5224123495929645,0.0,5.5224123495929645
19,train,2.762042768730605,2.7658481060262274,5.527890870816029,0.0,5.527890870816029
19,val,2.757070946243574,2.760503391049943,5.517574344041212,0.0,5.517574344041212
20,train,2.760073758353872,2.763264331795108,5.523338094371269,0.0,5.523338094371269
20,val,2.75769279475482,2.7603568693376936,5.5180496742140575,0.0,5.5180496742140575
21,train,2.760125859428325,2.7632366600396923,5.523362515527214,0.0,5.523362515527214
21,val,2.7561405132401666,2.758389708006157,5.5145302133740115,0.0,5.5145302133740115
22,train,2.7579723122269093,2.75958800034371,5.5175603187633095,0.0,5.5175603187633095
22,val,2.756549763229658,2.758446406643346,5.5149961732468515,0.0,5.5149961732468515
23,train,2.7580755615459562,2.7606854171370108,5.518760977275537,0.0,5.518760977275537
23,val,2.753505954202616,2.755281626053576,5.508787580256192,0.0,5.508787580256192
24,train,2.756129606273971,2.758589027904704,5.5147186322082735,0.0,5.5147186322082735
24,val,2.753345738042076,2.7554095252504887,5.508755258794101,0.0,5.508755258794101
25,train,2.756835793660692,2.759405532722068,5.516241330323563,0.0,5.516241330323563
25,val,2.7546883292917936,2.7572661863183074,5.511954525731644,0.0,5.511954525731644
26,train,2.7553270865218558,2.7575415244772414,5.512868607058294,0.0,5.512868607058294
26,val,2.7551082878742577,2.757728050339897,5.512836348335698,0.0,5.512836348335698
27,train,2.7558672619541533,2.758103927164179,5.513971195873995,0.0,5.513971195873995
27,val,2.7508897466479607,2.7529865109695577,5.503876263240598,0.0,5.503876263240598
28,train,2.7550156879312455,2.7566009845756163,5.511616670817946,0.0,5.511616670817946
28,val,2.7545715300542004,2.7567073185488864,5.511278836232312,0.0,5.511278836232312
29,train,2.752484023500643,2.7547660045668816,5.507250027504552,0.0,5.507250027504552
29,val,2.7474261803447075,2.7501810395492696,5.497607217644745,0.0,5.497607217644745
30,train,2.7522337357859965,2.7545822401395794,5.506815977333006,0.0,5.506815977333006
30,val,2.7491700143184303,2.750360185245298,5.4995301916914165,0.0,5.4995301916914165
31,train,2.751737872994073,2.7537882648927403,5.505526141827616,0.0,5.505526141827616
31,val,2.7482008382959187,2.7500731765099293,5.498274020428927,0.0,5.498274020428927
32,train,2.751884747846349,2.7534595034057725,5.505344260822643,0.0,5.505344260822643
32,val,2.7469534637793056,2.7498450740328373,5.496798524316752,0.0,5.496798524316752
33,train,2.7515911234030335,2.753249084794676,5.504840205664336,0.0,5.504840205664336
33,val,2.7457718073197133,2.7475658239058727,5.493337640222514,0.0,5.493337640222514
34,train,2.7517288950004715,2.7532780967045842,5.505006987201281,0.0,5.505006987201281
34,val,2.7493564362795846,2.7514142990112305,5.500770744287743,0.0,5.500770744287743
35,train,2.751103302945494,2.751948023067596,5.503051323198231,0.0,5.503051323198231
35,val,2.748213144968141,2.7494458376236683,5.497658976968729,0.0,5.497658976968729
36,train,2.750961776607293,2.7523871729196596,5.503348933200769,0.0,5.503348933200769
36,val,2.7472242769205346,2.74828935119341,5.49551359887393,0.0,5.49551359887393
37,train,2.751454393022035,2.7523063053910257,5.503760700946434,0.0,5.503760700946434
37,val,2.7475889505080455,2.7480088427381695,5.4955977921215995,0.0,5.4955977921215995
38,train,2.7515628382897854,2.751726864923975,5.503289711939824,0.0,5.503289711939824
38,val,2.74655729757165,2.7470873245653116,5.493644626635425,0.0,5.493644626635425
39,train,2.7497679646772366,2.750927156653286,5.50069513118253,0.0,5.50069513118253
39,val,2.746053917228051,2.7452326293261544,5.491286529684967,0.0,5.491286529684967
40,train,2.751247735625878,2.7518162094012624,5.503063944464169,0.0,5.503063944464169
40,val,2.7470009135750106,2.7462584769950724,5.493259391694699,0.0,5.493259391694699
41,train,2.749907125407718,2.750406807400682,5.500313936186231,0.0,5.500313936186231
41,val,2.746392365896477,2.747956191593746,5.49434856648715,0.0,5.49434856648715
42,train,2.7490218136076945,2.7499510279230974,5.498972836464045,0.0,5.498972836464045
42,val,2.7444766928564825,2.745564973579263,5.490041660812666,0.0,5.490041660812666
43,train,2.7512454716345776,2.7514591439414895,5.502704609101891,0.0,5.502704609101891
43,val,2.745233514398899,2.7438183246918446,5.489051841339975,0.0,5.489051841339975
44,train,2.7500276678146127,2.7505870836543926,5.5006147534394065,0.0,5.5006147534394065
44,val,2.7476927008268968,2.748353914269861,5.49604662859215,0.0,5.49604662859215
45,train,2.7479849630150914,2.7496630087090215,5.497647967220338,0.0,5.497647967220338
45,val,2.747421380483879,2.747744042918367,5.495165424526863,0.0,5.495165424526863
46,train,2.74781485600342,2.748349954555561,5.4961648195665305,0.0,5.4961648195665305
46,val,2.747979129260441,2.7490352830796874,5.497014423586288,0.0,5.497014423586288
47,train,2.7477348104136894,2.7488425011617936,5.496577316923716,0.0,5.496577316923716
47,val,2.746063767739062,2.7457143664360046,5.491778126302755,0.0,5.491778126302755
48,train,2.7526469711992787,2.7523109684868716,5.504957950664101,0.0,5.504957950664101
48,val,2.7489429633572415,2.746751958469175,5.495694934197192,0.0,5.495694934197192
49,train,2.7486284277374375,2.7490525127442416,5.49768093766682,0.0,5.49768093766682
49,val,2.746429049743796,2.74641245153715,5.492841491159403,0.0,5.492841491159403
50,train,2.7480522558849563,2.748572108877873,5.4966243695480905,0.0,5.4966243695480905
50,val,2.7428490643231376,2.745268358374542,5.488117442940766,0.0,5.488117442940766
51,train,2.74759028202809,2.7483531829176435,5.495943477049629,0.0,5.495943477049629
51,val,2.744759402185116,2.7441610975085564,5.4889204996936725,0.0,5.4889204996936725
52,train,2.7477729433120492,2.748634434928579,5.496407375988741,0.0,5.496407375988741
52,val,2.7442314669771015,2.7443662544466414,5.488597732669902,0.0,5.488597732669902
53,train,2.749095284249172,2.7499025726543547,5.498997856059069,0.0,5.498997856059069
53,val,2.7444085849905915,2.744768756740498,5.489177346229553,0.0,5.489177346229553
54,train,2.7473719128470213,2.7476578420280986,5.495029747275,0.0,5.495029747275
54,val,2.7423018700671644,2.7439761352988907,5.486278014362983,0.0,5.486278014362983
55,train,2.7469414375467314,2.747591401216131,5.49453283960732,0.0,5.49453283960732
55,val,2.7430333472647757,2.742544874830066,5.485578208599451,0.0,5.485578208599451
56,train,2.746688037160718,2.747425971656088,5.494114006001946,0.0,5.494114006001946
56,val,2.7451689906840055,2.7466507835208245,5.491819764083287,0.0,5.491819764083287
57,train,2.747849858215314,2.748488044513581,5.496337900758493,0.0,5.496337900758493
57,val,2.7476988097406783,2.74907153394987,5.496770363933635,0.0,5.496770363933635
58,train,2.745851102939322,2.7465941278261727,5.492445231328467,0.0,5.492445231328467
58,val,2.7440979750651233,2.744667705499901,5.488765694060415,0.0,5.488765694060415
59,train,2.7484025344375738,2.7481742121956567,5.496576739314596,0.0,5.496576739314596
59,val,2.7415837420607514,2.741960389434167,5.483544138242614,0.0,5.483544138242614
60,train,2.7566018546486126,2.7620348356127598,5.518636690542858,0.0,5.518636690542858
60,val,2.7511618947083094,2.7537196244833604,5.504881523690134,0.0,5.504881523690134
61,train,2.750938031299055,2.7531177955366224,5.504055830494995,0.0,5.504055830494995
61,val,2.7439875715183764,2.7456480320894494,5.489635582240123,0.0,5.489635582240123
62,train,2.74733052456393,2.749167044582164,5.496497570272038,0.0,5.496497570272038
62,val,2.7459273147133163,2.746438002811288,5.492365306278445,0.0,5.492365306278445
63,train,2.747236144866403,2.7489162420297597,5.496152385207247,0.0,5.496152385207247
63,val,2.742860444311826,2.7445971414727985,5.487457597030784,0.0,5.487457597030784
64,train,2.748260229227816,2.7486999941266275,5.496960221102555,0.0,5.496960221102555
64,val,2.745609850253699,2.7471279366961063,5.492737817314436,0.0,5.492737817314436
65,train,2.7465667144748367,2.7477315738885153,5.494298288644838,0.0,5.494298288644838
65,val,2.744571665547929,2.744325451131137,5.488897116679065,0.0,5.488897116679065
66,train,2.7472677278687567,2.7474613797706864,5.4947291079209295,0.0,5.4947291079209295
66,val,2.7440945134972625,2.7445767735535243,5.488671271306164,0.0,5.488671271306164
67,train,2.7473977833739984,2.747921536635902,5.495319312972752,0.0,5.495319312972752
67,val,2.7442073057282648,2.744937498614473,5.4891448110904335,0.0,5.4891448110904335
68,train,2.7471927135584626,2.7482141879823723,5.495406906326096,0.0,5.495406906326096
68,val,2.7449117752740966,2.7459806653688537,5.490892450764494,0.0,5.490892450764494
69,train,2.746940369307643,2.747405345493393,5.49434570832686,0.0,5.49434570832686
69,val,2.7428857864073986,2.743661750037715,5.486547519575875,0.0,5.486547519575875
70,train,2.7481778858684733,2.7489409792943995,5.497118859251668,0.0,5.497118859251668
70,val,2.7422331672794416,2.7434481967170283,5.485681376367245,0.0,5.485681376367245
71,train,2.747811038491295,2.748393419923298,5.496204458977565,0.0,5.496204458977565
71,val,2.741637316514861,2.741666350724562,5.483303666114807,0.0,5.483303666114807
72,train,2.74654320195546,2.746841962390976,5.493385161250091,0.0,5.493385161250091
72,val,2.7421196879081005,2.7423018666933165,5.484421547853722,0.0,5.484421547853722
73,train,2.747289708541726,2.747593738956744,5.494883441587266,0.0,5.494883441587266
73,val,2.7438053983562396,2.744304504034654,5.488109912512438,0.0,5.488109912512438
74,train,2.747612464244982,2.7473263991062025,5.49493886785496,0.0,5.49493886785496
74,val,2.7433510400214285,2.745086875726592,5.488437906751093,0.0,5.488437906751093
75,train,2.7470124299861185,2.747235595405876,5.494248011317698,0.0,5.494248011317698
75,val,2.7406356188486205,2.74107171342058,5.4817073367676645,0.0,5.4817073367676645
76,train,2.7474268774777966,2.7471540973487683,5.494580972011706,0.0,5.494580972011706
76,val,2.7411212055188305,2.741811748945488,5.482932979205869,0.0,5.482932979205869
77,train,2.746143696862663,2.7465278381721467,5.492671538694127,0.0,5.492671538694127
77,val,2.7423123897246593,2.743584685730484,5.485897066458216,0.0,5.485897066458216
78,train,2.7464412668942,2.7471562082117256,5.493597471446608,0.0,5.493597471446608
78,val,2.7403091597107223,2.7414928157374545,5.481801975448176,0.0,5.481801975448176
79,train,2.74580892227335,2.7464771526904146,5.4922860724303915,0.0,5.4922860724303915
79,val,2.7426796937888525,2.743850957672551,5.486530657084483,0.0,5.486530657084483
80,train,2.746312926201218,2.7473373809981094,5.493650308606757,0.0,5.493650308606757
80,val,2.7406288025514134,2.7419783281830123,5.482607146479049,0.0,5.482607146479049
81,train,2.746794084449867,2.746953364668377,5.493747453340533,0.0,5.493747453340533
81,val,2.7401033325015374,2.741157906235389,5.48126123761231,0.0,5.48126123761231
82,train,2.7455936590079855,2.7454348055221396,5.491028455804061,0.0,5.491028455804061
82,val,2.7428739475754074,2.7428884033886893,5.485762350964096,0.0,5.485762350964096
83,train,2.745402247452539,2.746354716446211,5.491756972906299,0.0,5.491756972906299
83,val,2.742533601679892,2.7428601699055366,5.485393794077747,0.0,5.485393794077747
84,train,2.745474607069067,2.7462787842103134,5.491753391279381,0.0,5.491753391279381
84,val,2.743083076656989,2.7436307038900987,5.486713776048624,0.0,5.486713776048624
85,train,2.745957135028231,2.746306157590648,5.49226328839659,0.0,5.49226328839659
85,val,2.743593746761106,2.7430169964736364,5.486610738736279,0.0,5.486610738736279
86,train,2.745690080885904,2.7455669856831486,5.491257064598651,0.0,5.491257064598651
86,val,2.7416999789903747,2.7433057348683194,5.485005707110998,0.0,5.485005707110998
87,train,2.745354721931809,2.7465132763422364,5.49186799658513,0.0,5.49186799658513
87,val,2.7444645571258834,2.745320867817357,5.489785428317088,0.0,5.489785428317088
88,train,2.746518964046852,2.7461733494345384,5.492692314607334,0.0,5.492692314607334
88,val,2.7410046469490483,2.741247499888798,5.482252163707085,0.0,5.482252163707085
89,train,2.744947010398333,2.745627674330224,5.490574685291529,0.0,5.490574685291529
89,val,2.7446324802794546,2.7453092100485317,5.489941673458747,0.0,5.489941673458747
90,train,2.7453108225127743,2.7460616392115353,5.491372465383627,0.0,5.491372465383627
90,val,2.7412749034053876,2.7419211358394264,5.483196047117126,0.0,5.483196047117126
91,train,2.7452438539146953,2.745610524518712,5.490854373085175,0.0,5.490854373085175
91,val,2.745486762163774,2.745840593329016,5.49132735549279,0.0,5.49132735549279
92,train,2.7446858418452273,2.7449203750740963,5.489606211571091,0.0,5.489606211571091
92,val,2.7414819654428735,2.740994669356436,5.48247662355315,0.0,5.48247662355315
93,train,2.7452203321062827,2.744939771424781,5.490160103249578,0.0,5.490160103249578
93,val,2.742512976223568,2.7426432461108803,5.485156212212904,0.0,5.485156212212904
94,train,2.7462465551977595,2.74644873330838,5.4926952927284285,0.0,5.4926952927284285
94,val,2.740201861228583,2.741207235264328,5.481409095368296,0.0,5.481409095368296
95,train,2.743813059265245,2.74397492718387,5.487787984197227,0.0,5.487787984197227
95,val,2.740127629828903,2.7412223309840797,5.4813499428191275,0.0,5.4813499428191275
96,train,2.7443143316536895,2.7448505519272444,5.489164881610533,0.0,5.489164881610533
96,val,2.7425421847487397,2.742837666340594,5.485379853338565,0.0,5.485379853338565
97,train,2.7449438256665695,2.745418197852521,5.490362013104111,0.0,5.490362013104111
97,val,2.7422223192340924,2.743081956539514,5.485304279147454,0.0,5.485304279147454
98,train,2.744646849851822,2.7446558785128903,5.489302726394311,0.0,5.489302726394311
98,val,2.7408435131019018,2.7411667131028086,5.482010245323181,0.0,5.482010245323181
99,train,2.74435830876284,2.7447312373619575,5.489089553724917,0.0,5.489089553724917
99,val,2.7420571345203326,2.742753596800678,5.484810757187177,0.0,5.484810757187177
100,train,2.7450380654655917,2.7451181445521473,5.490156213677056,0.0,5.490156213677056
100,val,2.7423749959693766,2.743994283226301,5.486369279195678,0.0,5.486369279195678
